"dgns_cd","longdesc","shortdesc","version","fyear"
"E8750","Contaminated substance transfused or infused","Contaminated transfusion",32,2015
"E8751","Contaminated substance injected or used for vaccination","Contaminated injection",32,2015
"E8752","Contaminated drug or biological substance administered by other means","Contaminated drug NEC",32,2015
"E8758","Misadventure to patient from other contamination","Contamination NEC",32,2015
"E8759","Misadventure to patient from unspecified contamination","Contamination NOS",32,2015
"E8760","Mismatched blood in transfusion","Mismatch blood-transfusn",32,2015
"E8761","Wrong fluid in infusion","Wrong fluid in infusion",32,2015
"E8762","Failure in suture and ligature during surgical operation","Failure in suture",32,2015
"E8763","Endotracheal tube wrongly placed during anesthetic procedure","Misplaced endotrach tube",32,2015
"E8764","Failure to introduce or to remove other tube or instrument","Fail introd/remove tube",32,2015
"E8765","Performance of wrong operation (procedure) on correct patient","Perfrm wrong op/right pt",32,2015
"E8766","Performance of operation (procedure) on patient not scheduled for surgery","Proc-pt not sched surg",32,2015
"E8767","Performance of correct operation (procedure) on wrong side/body part","Rt proc-wrong side/part",32,2015
"E8768","Other specified misadventures during medical care","Medical misadventure NEC",32,2015
"E8769","Unspecified misadventure during medical care","Medical misadventure NOS",32,2015
"E8780","Surgical operation with transplant of whole organ causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn react-org transplant",32,2015
"E8781","Surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation","Abn react-artif implant",32,2015
"E8782","Surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn react-anastom/graft",32,2015
"E8783","Surgical operation with formation of external stoma causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn react-external stoma",32,2015
"E8784","Other restorative surgery causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn react-plast surg NEC",32,2015
"E8785","Amputation of limb(s) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn react-limb amputat",32,2015
"E8786","Removal of other organ (partial) (total) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn reac-organ rem NEC",32,2015
"E8788","Other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn react-surg proc NEC",32,2015
"E8789","Unspecified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation","Abn react-surg proc NOS",32,2015
"E8790","Cardiac catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-cardiac cath",32,2015
"E8791","Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-renal dialysis",32,2015
"E8792","Radiological procedure and radiotherapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-radiotherapy",32,2015
"E8793","Shock therapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-shock therapy",32,2015
"E8794","Aspiration of fluid as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-fluid aspirat",32,2015
"E8795","Insertion of gastric or duodenal sound as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure of time of procedure","Abn react-gastric sound",32,2015
"E8796","Urinary catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-urinary cath",32,2015
"E8797","Blood sampling as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-blood sampling",32,2015
"E8798","Other specified procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-procedure NEC",32,2015
"E8799","Unspecified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure","Abn react-procedure NOS",32,2015
"E8800","Accidental fall on or from escalator","Fall on escalator",32,2015
"E8801","Accidental fall on or from sidewalk curb","Fall on sidewalk curb",32,2015
"E8809","Accidental fall on or from other stairs or steps","Fall on stair/step NEC",32,2015
"E8810","Accidental fall from ladder","Fall from ladder",32,2015
"E8811","Accidental fall from scaffolding","Fall from scaffolding",32,2015
"E882","Accidental fall from or out of building or other structure","Fall from building",32,2015
"E8830","Accident from diving or jumping into water [swimming pool]","Diving accident",32,2015
"E8831","Accidental fall into well","Fall into well",32,2015
"E8832","Accidental fall into storm drain or manhole","Fall into storm drain",32,2015
"E8839","Accidental fall into other hole or other opening in surface","Fall into other hole",32,2015
"E8840","Accidental fall from playground equipment","Fall from playgrnd equip",32,2015
"E8841","Accidental fall from cliff","Fall from cliff",32,2015
"E8842","Accidental fall from chair","Fall from chair",32,2015
"E8843","Accidental fall from wheelchair","Fall from wheelchair",32,2015
"E8844","Accidental fall from bed","Fall from bed",32,2015
"E8845","Accidental fall from other furniture","Fall from furniture NEC",32,2015
"E8846","Accidental fall from commode","Fall from commode",32,2015
"E8849","Other accidental fall from one level to another","Fall-1 level to oth NEC",32,2015
"E8850","Fall from (nonmotorized) scooter","Fall-nonmotor scooter",32,2015
"E8851","Fall from roller skates","Fall from roller skates",32,2015
"E8852","Fall from skateboard","Fall from skateboard",32,2015
"E8853","Fall from skis","Fall from skis",32,2015
"E8854","Fall from snowboard","Fall from snowboard",32,2015
"E8859","Fall from other slipping, tripping, or stumbling","Fall from slipping NEC",32,2015
"E8860","Fall on same level from collision, pushing, or shoving, by or with other person in sports","Fall in sports",32,2015
"E8869","Other and unspecified falls on same level from collision, pushing, or shoving, by or with other person","Fall on level NEC/NOS",32,2015
"E887","Fracture, cause unspecified","Fracture, cause NOS",32,2015
"E8880","Fall resulting in striking against sharp object","Fall striking sharp obj",32,2015
"E8881","Fall resulting in striking against other object","Fall striking object NEC",32,2015
"E8888","Other fall","Fall NEC",32,2015
"E8889","Unspecified fall","Fall NOS",32,2015
"E8900","Explosion caused by conflagration in private dwelling","Privat dwell fire-explos",32,2015
"E8901","Fumes from combustion of polyvinylchloride [pvc] and similar material in conflagration in private dwelling","Priv dwel fire-pvc fumes",32,2015
"E8902","Other smoke and fumes from conflagration in private dwelling","Priv dwel fire-fumes NOS",32,2015
"E8903","Burning caused by conflagration in private dwelling","Priv dwel fire-burning",32,2015
"E8908","Other accident resulting from conflagration in private dwelling","Priv dwel fire-accid NEC",32,2015
"E8909","Unspecified accident resulting from conflagration in private dwelling","Priv dwel fire-accid NOS",32,2015
"E8910","Explosion caused by conflagration in other and unspecified building or structure","Fire in bldg-explosion",32,2015
"E8911","Fumes from combustion of polyvinylchloride [pvc] and similar material in conflagration in other and unspecified building or structure","Fire in bldg-pvc fumes",32,2015
"E8912","Other smoke and fumes from conflagration in other and unspecified building or structure","Fire in bldg-fumes NOS",32,2015
"E8913","Burning caused by conflagration in other and unspecified building or structure","Fire in bldg-burning",32,2015
"E8918","Other accident resulting from conflagration in other and unspecified building or structure","Fire in bldg-accid NEC",32,2015
"E8919","Unspecified accident resulting from conflagration of other and unspecified building or structure","Fire in bldg-accid NOS",32,2015
"E892","Conflagration not in building or structure","Fire not in building",32,2015
"E8930","Accident caused by ignition of clothing from controlled fire in private dwelling","Clothing fire-priv dwell",32,2015
"E8931","Accident caused by ignition of clothing from controlled fire in other building or structure","Clothing fire-bldg NEC",32,2015
"E8932","Accident caused by ignition of clothing from controlled fire not in building or structure","Clothing fire not in bld",32,2015
"E8938","Accident caused by ignition of clothing from other specified sources","Clothing fire NEC",32,2015
"E8939","Accident caused by ignition of clothing by unspecified source","Clothing fire NOS",32,2015
"E894","Ignition of highly inflammable material","Fire-highly inflam mater",32,2015
"E895","Accident caused by controlled fire in private dwelling","Burn acc in privat dwell",32,2015
"E896","Accident caused by controlled fire in other and unspecified building or structure","Burn acc in bldg NEC",32,2015
"E897","Accident caused by controlled fire not in building or structure","Burn acc not in bldg",32,2015
"E8980","Accident caused by burning bedclothes","Burning bedclothes",32,2015
"E8981","Accident caused by other burning materials","Fire accident NEC",32,2015
"E899","Accident caused by unspecified fire","Fire accident NOS",32,2015
"E9000","Accident caused by excessive heat due to weather conditions","Excessive heat: weather",32,2015
"E9001","Accidents due to excessive heat of man-made origin","Excessive heat, man-made",32,2015
"E9009","Accidents due to excessive heat of unspecified origin","Excessive heat NOS",32,2015
"E9010","Accident due to excessive cold due to weather conditions","Excessive cold: weather",32,2015
"E9011","Accident due to excessive cold of man-made origin","Excessive cold, man-made",32,2015
"E9018","Accident due to excessive cold of other specified origin","Excessive cold NEC",32,2015
"E9019","Accident due to excessive cold of unspecified origin","Excessive cold NOS",32,2015
